Conversion ID,Advertiser,Status,Order ID,Conversion Time,Click Time,Currency,EUID,Estimate Order Value,Estimate Optimise Cashback Value,Cashback % or Amount,Estimate M1 Cashback Value,"Estimate Cashback Value
(Exclude GST)",,Settlement Date,Partner Approved but payment not received. But pulseid have done the settlement
4b1338c8f72442be89d5ce8fb0432cab-1,Shopee SG,Pending,240413JXKR0XVG_24019407615_2,13/04/2024 04:02,12/4/2024 22:28,SGD,7b5b14a9-8e33-41ad-ade2-ebafcc0f4420,19.15,0.44,1.60%,0.306,0.285,,,
fdffba4326f74e7184d944ea42144b59-1,Shopee SG,Pending,240413JXKR0XVF_12038357325_1,13/04/2024 04:02,12/4/2024 22:28,SGD,7b5b14a9-8e33-41ad-ade2-ebafcc0f4420,10.14,0.23,1.60%,0.162,0.151,,,
4da37f3534c747909406541858c31aca-1,Shopee SG,Pending,240412JFHWYV43_19953339822_2,12/4/2024 23:33,12/4/2024 9:41,SGD,7757764d-970a-4611-a052-c136cecc0a56,3.54,0.08,1.60%,0.057,0.053,,,
c2932a2bc5ff4b54b0b5ca74dda20fd1-1,Shopee SG,Pending,240412JFHWYV43_19953339822_1,12/4/2024 23:33,12/4/2024 9:41,SGD,7757764d-970a-4611-a052-c136cecc0a56,3.54,0.08,1.60%,0.057,0.053,,,
cf86acb687da4840a90354630870b651-1,Shopee SG,Pending,240412J6U1DMMX_19684223859_1,12/4/2024 20:57,12/4/2024 20:54,SGD,bd62c2f0-929b-48d6-891a-e9c210c68b10,29.36,0.68,1.60%,0.47,0.437,,,
c2587a626efc4fd4a36e7f725e37a70b-1,Shopee SG,Pending,240412J5G27R82_24872442510_1,12/4/2024 20:33,12/4/2024 20:32,SGD,a575aea7-1438-47a5-93fe-17d735dc21f9,39.05,0.9,1.60%,0.625,0.581,,,
9222f5a610524c2bb03201c54cd9e51f-1,Shopee SG,Pending,240412J4CWW77S_16607128003_1,12/4/2024 20:13,12/4/2024 20:10,SGD,b7bb0e0b-c997-4af5-9555-2c29cee5d9a9,18.95,0.44,1.60%,0.303,0.282,,,
490557b541a343e496c09d30fcf1ebb0-1,Shopee SG,Pending,240412J4CWW77S_23189763728_3,12/4/2024 20:13,12/4/2024 20:10,SGD,b7bb0e0b-c997-4af5-9555-2c29cee5d9a9,13.12,0.3,1.60%,0.21,0.195,,,
770ee56257674ed1b4cbfcb9c977b06f-1,Shopee SG,Pending,240412J4CWW77S_16607128003_2,12/4/2024 20:13,12/4/2024 20:10,SGD,b7bb0e0b-c997-4af5-9555-2c29cee5d9a9,7.29,0.17,1.60%,0.117,0.108,,,
78b8b3e88e464f6b91b40caf7d143479-1,Shopee SG,Pending,240412HQD0BQGK_69587183_1,12/4/2024 16:20,12/4/2024 16:13,SGD,98ec58a2-f9a4-4fb9-9f17-bc6501d446e0,7.44,0.17,1.60%,0.119,0.111,,,
441766ef639f488aacdf6fcbe669f282-1,Shopee SG,Pending,240412GY4YN6AK_22573291890_1,12/4/2024 9:06,12/4/2024 9:03,SGD,15401e5f-0750-4a28-8ea4-3e6f8236f415,67.9,1.56,1.60%,1.086,1.01,,,
94297037836f4587a0111ed3ee940de4-1,Shopee SG,Pending,240412GQVMTK5X_20682072935_2,12/4/2024 6:56,12/4/2024 6:53,SGD,54a36b64-716b-45df-819d-7ce8c50426dd,76.3,1.75,1.60%,1.221,1.135,,,
cc5a0ace360a4bfcabe062bb72123da3-1,Shopee SG,Pending,240412GQVMTK5X_18591039345_1,12/4/2024 6:56,12/4/2024 6:53,SGD,54a36b64-716b-45df-819d-7ce8c50426dd,1.09,0.03,1.60%,0.017,0.016,,,
8000686e115e476384b89f1b701e1962-1,Shopee SG,Pending,240412GQ51GA7B_18591039345_1,12/4/2024 6:43,12/4/2024 6:43,SGD,a575aea7-1438-47a5-93fe-17d735dc21f9,36.15,0.83,1.60%,0.578,0.538,,,
db31c7e6a7784493a1ad326df383f07e,Shopee SG,Pending,240412G0TPV7JD_19950534850_1,12/4/2024 0:04,10/4/2024 15:30,SGD,7af46a8b-9bc8-4477-8227-8ba8470c3822,516.22,11.87,1.60%,8.26,7.681,,,
cd717cab205f44c3918dc9dd2f45875d-1,Shopee SG,Pending,240411FVN6DR2R_13195829484_1,11/4/2024 22:49,9/4/2024 15:51,SGD,45c0ab5c-6f20-4ffd-8b75-7c566675c14d,13.8,0.32,1.60%,0.221,0.205,,,
44daefd9a67a4328a6de6de087f825b5-1,Shopee SG,Pending,240411FVN6DR2S_19062544085_1,11/4/2024 22:49,9/4/2024 15:51,SGD,45c0ab5c-6f20-4ffd-8b75-7c566675c14d,23.5,0.54,1.60%,0.376,0.35,,,
2989af347c3f497e815c45969939f567-1,Shopee SG,Pending,240411EXW95AEA_16099182655_4,11/4/2024 13:57,11/4/2024 13:53,SGD,b7bb0e0b-c997-4af5-9555-2c29cee5d9a9,11.45,0.26,1.60%,0.183,0.17,,,
3c2788bdd9974047bbe796d819c85951-1,Shopee SG,Pending,240411EXW95AEA_16099182655_3,11/4/2024 13:57,11/4/2024 13:53,SGD,b7bb0e0b-c997-4af5-9555-2c29cee5d9a9,11.45,0.26,1.60%,0.183,0.17,,,
925c3b3a612a4f648466365033734367-1,Shopee SG,Pending,240411EXW95AEA_19779258750_5,11/4/2024 13:57,11/4/2024 13:53,SGD,b7bb0e0b-c997-4af5-9555-2c29cee5d9a9,13.63,0.31,1.60%,0.218,0.203,,,
5745d1542e63453ba3be03d9868db872-1,Shopee SG,Pending,240411EXW95AEA_20693649174_1,11/4/2024 13:57,11/4/2024 13:53,SGD,b7bb0e0b-c997-4af5-9555-2c29cee5d9a9,11.45,0.26,1.60%,0.183,0.17,,,
f61f29931c324a70b42cc32cd33ac0e4-1,Shopee SG,Pending,240411EXW95AEB_25705707106_1,11/4/2024 13:57,11/4/2024 13:53,SGD,b7bb0e0b-c997-4af5-9555-2c29cee5d9a9,3.25,0.07,1.60%,0.052,0.048,,,
de97b67f85094f9298858514f24c5218-1,Shopee SG,Pending,240411EXW95AEA_25067890099_2,11/4/2024 13:57,11/4/2024 13:53,SGD,b7bb0e0b-c997-4af5-9555-2c29cee5d9a9,11.45,0.26,1.60%,0.183,0.17,,,
7ddf636a0077451aaabfa2b8d9cc7b5b-1,Shopee SG,Pending,240411EJVF9F85_20454229796_1,11/4/2024 10:21,9/4/2024 23:45,SGD,0bc1de77-74f1-4943-8b7e-b02c898d7258,5.44,0.13,1.60%,0.087,0.081,,,
9a089908ea6e404d84b940c290142326-1,Shopee SG,Pending,240410DAWEF5P9_25872547423_1,10/4/2024 22:26,5/4/2024 15:31,SGD,5cd4dc0b-d0b7-4cd9-baf3-6dbea199f6e6,152.99,3.52,1.60%,2.448,2.276,,,
8685720bc23441809b8a3eceb71662a5-1,Shopee SG,Pending,240410D7YJC13G_20981497879_2,10/4/2024 21:34,10/4/2024 21:29,SGD,d89ec1db-8e17-4e12-9c8d-26263bf09dc9,12.58,0.29,1.60%,0.201,0.187,,,
8bc97e3e0787401380ce93f5ba2f39de-1,Shopee SG,Pending,240410D7YJC13G_21290441734_1,10/4/2024 21:34,10/4/2024 21:29,SGD,d89ec1db-8e17-4e12-9c8d-26263bf09dc9,12.57,0.29,1.60%,0.201,0.187,,,
aef0959abd994c93a13d86385a90b6ed-1,Shopee SG,Pending,240410D7DR27G9_24470603300_1,10/4/2024 21:24,10/4/2024 21:17,SGD,fd49952c-7961-41fd-ab48-712c09591fc3,17.14,0.39,1.60%,0.274,0.255,,,
a215cd6c7a9b49389333ee2c14f1f740-1,Shopee SG,Pending,240410D7DR27G4_22058411566_1,10/4/2024 21:24,10/4/2024 21:17,SGD,fd49952c-7961-41fd-ab48-712c09591fc3,8.19,0.19,1.60%,0.131,0.122,,,
4e4fe5bcb3cd4a6f85b80afc614442cb-1,Shopee SG,Pending,240410D7DR27GA_24657404352_2,10/4/2024 21:24,10/4/2024 21:17,SGD,fd49952c-7961-41fd-ab48-712c09591fc3,8.88,0.2,1.60%,0.142,0.132,,,
b83a439dc9bc454f88cb127af5d0041d-1,Shopee SG,Pending,240410D7DR27GA_24557408751_1,10/4/2024 21:24,10/4/2024 21:17,SGD,fd49952c-7961-41fd-ab48-712c09591fc3,8.88,0.2,1.60%,0.142,0.132,,,
586b6ae9ce0f41969b8afd32548ce5bd-1,Shopee SG,Pending,240410D7DR27G6_23034611360_1,10/4/2024 21:24,10/4/2024 21:17,SGD,fd49952c-7961-41fd-ab48-712c09591fc3,11.41,0.26,1.60%,0.183,0.17,,,
fc94dc985572410cab2f0717b39dc7a6-1,Shopee SG,Pending,240410D7DR27G8_23905779823_1,10/4/2024 21:24,10/4/2024 21:17,SGD,fd49952c-7961-41fd-ab48-712c09591fc3,4.06,0.09,1.60%,0.065,0.06,,,
a89845bfda1a48b7b0d27a16e9acffbe-1,Shopee SG,Pending,240410D7DR27G7_23246629856_1,10/4/2024 21:24,10/4/2024 21:17,SGD,fd49952c-7961-41fd-ab48-712c09591fc3,6.84,0.16,1.60%,0.109,0.102,,,
95fc00f3c47648e78b83a04a00ccfc63-1,Shopee SG,Pending,240410D7DR27G5_22860531713_1,10/4/2024 21:24,10/4/2024 21:17,SGD,fd49952c-7961-41fd-ab48-712c09591fc3,1.7,0.04,1.60%,0.027,0.025,,,
d058c4fba47c43b69da452084be31dad-1,Shopee SG,Pending,240410CQX0NQJE_22355904907_1,10/4/2024 16:47,10/4/2024 16:42,SGD,15630796-31b2-47a1-97e4-f7de4f9057f4,11.84,0.27,1.60%,0.189,0.176,,,
7a7b60f817a148159060c455603048c1-1,Shopee SG,Pending,240410CBN2DRA9_22330154057_1,10/4/2024 13:07,10/4/2024 13:05,SGD,c3163282-1a3d-4e0b-bb88-5db5ecc3e721,22.36,0.51,1.60%,0.358,0.333,,,
ef16ee49a10f45ac8bbae968b36f74c2-1,Shopee SG,Pending,240410CAV38F49_24009575213_1,10/4/2024 12:53,10/4/2024 12:50,SGD,b7bb0e0b-c997-4af5-9555-2c29cee5d9a9,55.39,1.27,1.60%,0.886,0.824,,,
582bea130f1841dfbc87cf612b4ddf23-1,Shopee SG,Pending,240410CAN19NAE_25369681481_1,10/4/2024 12:49,10/4/2024 12:46,SGD,b7bb0e0b-c997-4af5-9555-2c29cee5d9a9,5.35,0.12,1.60%,0.086,0.08,,,
f36b03f7221b47ebb5a84d1849b45dfc-1,Shopee SG,Pending,240410CAN19NAC_20188730454_1,10/4/2024 12:49,10/4/2024 12:46,SGD,b7bb0e0b-c997-4af5-9555-2c29cee5d9a9,20.36,0.47,1.60%,0.326,0.303,,,
248fa88704ab4a9d9e93359209e1089a-1,Shopee SG,Pending,240410CAN19NAD_22689200868_5,10/4/2024 12:49,10/4/2024 12:46,SGD,b7bb0e0b-c997-4af5-9555-2c29cee5d9a9,29.54,0.68,1.60%,0.473,0.44,,,
a1600bae190f4852b89ca776f546b379-1,Shopee SG,Pending,240410CAN19NAD_24716180965_3,10/4/2024 12:49,10/4/2024 12:46,SGD,b7bb0e0b-c997-4af5-9555-2c29cee5d9a9,33.13,0.76,1.60%,0.53,0.493,,,
0370fbe1df1a41caa19996d20f0239a3-1,Shopee SG,Pending,240410CAN19NAD_22787335855_1,10/4/2024 12:49,10/4/2024 12:46,SGD,b7bb0e0b-c997-4af5-9555-2c29cee5d9a9,33.12,0.76,1.60%,0.53,0.493,,,
fd1f64adb7d444ffb12dcfac32d8dc68-1,Shopee SG,Pending,240410CAN19NAD_22787335859_2,10/4/2024 12:49,10/4/2024 12:46,SGD,b7bb0e0b-c997-4af5-9555-2c29cee5d9a9,27.18,0.63,1.60%,0.435,0.404,,,
4df2b556eb394e1593491508d7f52b04-1,Shopee SG,Pending,240410CAN19NAD_21895276964_4,10/4/2024 12:49,10/4/2024 12:46,SGD,b7bb0e0b-c997-4af5-9555-2c29cee5d9a9,27.66,0.64,1.60%,0.443,0.412,,,
28b800e1892d4cc7a3353e8ee91bcc7c-1,Shopee SG,Pending,240410BCJQ4YCP_20579739084_1,10/4/2024 3:51,9/4/2024 21:39,SGD,7b5b14a9-8e33-41ad-ade2-ebafcc0f4420,1.87,0.04,1.60%,0.03,0.028,,,
18c68ac9350446cda7c3cef3afa8b0fc-1,Shopee SG,Pending,240410BCJQ4YCN_19077355356_1,10/4/2024 3:51,9/4/2024 21:39,SGD,7b5b14a9-8e33-41ad-ade2-ebafcc0f4420,1.73,0.04,1.60%,0.028,0.026,,,
2fdcd1e3f52d43df9a68cbe0c4ce7529-1,Shopee SG,Pending,240410BCJQ4YCN_20290750431_2,10/4/2024 3:51,9/4/2024 21:39,SGD,7b5b14a9-8e33-41ad-ade2-ebafcc0f4420,6.28,0.14,1.60%,0.1,0.093,,,
c4e895dc82df4bd998ef0145acf0e849-1,Shopee SG,Pending,240410BCJQ4YCQ_25215497802_1,10/4/2024 3:51,9/4/2024 21:39,SGD,7b5b14a9-8e33-41ad-ade2-ebafcc0f4420,2.97,0.07,1.60%,0.048,0.044,,,
4eaa79f2f5784223b3255b6ebf4c48bf-1,Shopee SG,Pending,240410BCJQ4YCM_17295248454_1,10/4/2024 3:51,9/4/2024 21:39,SGD,7b5b14a9-8e33-41ad-ade2-ebafcc0f4420,2.29,0.05,1.60%,0.037,0.034,,,
bb1ef6975d2f4d2bbca94e6c7c9ba814-1,Shopee SG,Pending,240410BCJQ4YCM_22677783933_2,10/4/2024 3:51,9/4/2024 21:39,SGD,7b5b14a9-8e33-41ad-ade2-ebafcc0f4420,3.76,0.09,1.60%,0.06,0.056,,,
bc3267264cb44d4d9dfb981ac8a7d01a-1,Shopee SG,Pending,240410B0YRQ2GK_15283044591_1,10/4/2024 0:23,7/4/2024 20:22,SGD,58b904be-5f30-4013-841f-315a6ff8adf1,13.03,0.3,1.60%,0.208,0.194,,,
cd83783f39fa4b64aeb84819be9b8b96-1,Shopee SG,Pending,240410B0YRQ2GK_17854721092_2,10/4/2024 0:23,7/4/2024 20:22,SGD,58b904be-5f30-4013-841f-315a6ff8adf1,6.96,0.16,1.60%,0.111,0.104,,,
fb4d6d0403bb47afac7c3164f7a10ed2-1,Shopee SG,Pending,240410B0YRQ2GK_17854721092_3,10/4/2024 0:23,7/4/2024 20:22,SGD,58b904be-5f30-4013-841f-315a6ff8adf1,18.04,0.41,1.60%,0.289,0.268,,,
cec54e3cf33047deb7add550b3d0f50f-1,Shopee SG,Pending,240409AJ4CM7NQ_21893583200_1,9/4/2024 19:57,6/4/2024 9:45,SGD,be887d62-6ff8-4698-bfcc-02df525dc269,1.92,0.04,1.60%,0.031,0.029,,,
a98144c71c6a4b089dbc45f6fdd5b665-1,Shopee SG,Pending,240409AJ4CM7NP_12996698486_1,9/4/2024 19:57,6/4/2024 9:45,SGD,be887d62-6ff8-4698-bfcc-02df525dc269,6.86,0.16,1.60%,0.11,0.102,,,
ce6dd807739b491f885b3a2dfdf87648-1,Shopee SG,Pending,240409AJ4CM7NR_24714841827_1,9/4/2024 19:57,6/4/2024 9:45,SGD,be887d62-6ff8-4698-bfcc-02df525dc269,17.7,0.41,1.60%,0.283,0.263,,,
1acd068fd90841af98d7644337307c94-1,Shopee SG,Pending,240409AJ4CM7NQ_25208913377_3,9/4/2024 19:57,6/4/2024 9:45,SGD,be887d62-6ff8-4698-bfcc-02df525dc269,1.87,0.04,1.60%,0.03,0.028,,,
7bc0404996ca43d98170b7f10818ac86-1,Shopee SG,Pending,240409AJ4CM7NQ_22274596816_2,9/4/2024 19:57,6/4/2024 9:45,SGD,be887d62-6ff8-4698-bfcc-02df525dc269,3.02,0.07,1.60%,0.048,0.045,,,
7c533b541eb14216a88123f8c49f8ed5-1,Shopee SG,Pending,2404099NSK8HVK_19638926532_1,9/4/2024 11:30,9/4/2024 10:14,SGD,72941bf6-a79c-4e29-9df0-ed89ffa638ed,48.9,1.12,1.60%,0.782,0.728,,,
d505cdf9e2f743c5a6a9a6370bc826cf-1,Shopee SG,Pending,2404099FFUU1AD_18760605141_1,9/4/2024 9:37,9/4/2024 9:32,SGD,15630796-31b2-47a1-97e4-f7de4f9057f4,39.89,0.92,1.60%,0.638,0.594,,,
65b334ee4ff94bfeab4bdc4261038398-1,Shopee SG,Pending,2404099BMP8R65_20184378704_6,9/4/2024 8:29,7/4/2024 9:49,SGD,2df50ded-102f-4b25-abb5-da2f1f058cef,0.84,0.02,1.60%,0.013,0.012,,,
966937cf47ad4d42a5e8c74f12585747-1,Shopee SG,Pending,2404099BMP8R65_20184378704_5,9/4/2024 8:29,7/4/2024 9:49,SGD,2df50ded-102f-4b25-abb5-da2f1f058cef,3.11,0.07,1.60%,0.05,0.046,,,
ae83f002250741899f8f0eda5adf60d5-1,Shopee SG,Pending,2404099BMP8R65_20184378704_2,9/4/2024 8:29,7/4/2024 9:49,SGD,2df50ded-102f-4b25-abb5-da2f1f058cef,0.8,0.02,1.60%,0.013,0.012,,,
605c01bef5af416ba7334f492d63264c-1,Shopee SG,Pending,2404099BMP8R65_20184378704_1,9/4/2024 8:29,7/4/2024 9:49,SGD,2df50ded-102f-4b25-abb5-da2f1f058cef,0.77,0.02,1.60%,0.012,0.011,,,
e8a6c77cfd224c16b9b8b604d7eac5ed-1,Shopee SG,Pending,2404099BMP8R65_20184378704_4,9/4/2024 8:29,7/4/2024 9:49,SGD,2df50ded-102f-4b25-abb5-da2f1f058cef,2.49,0.06,1.60%,0.04,0.037,,,
d298169fb0da47e98089060f0ee59b1c-1,Shopee SG,Pending,2404099BMP8R65_20184378704_3,9/4/2024 8:29,7/4/2024 9:49,SGD,2df50ded-102f-4b25-abb5-da2f1f058cef,2.49,0.06,1.60%,0.04,0.037,,,
b4f95742edea41f89649cf0f903ac255-1,Shopee SG,Pending,2404099B0551AW_21395436976_1,9/4/2024 8:17,9/4/2024 8:16,SGD,a3717324-15d4-4597-8491-4d8ff2f6fd4c,2.5,0.06,1.60%,0.04,0.037,,,
dd03e2b6e8d74243a1110ea637458b45-1,Shopee SG,Pending,2404099B0551AV_13716231915_1,9/4/2024 8:17,9/4/2024 8:16,SGD,a3717324-15d4-4597-8491-4d8ff2f6fd4c,2.66,0.06,1.60%,0.043,0.04,,,
b7cdbf6c2f7343e491e80149df9ce767-1,Shopee SG,Pending,2404099B0551AU_9955671618_1,9/4/2024 8:17,9/4/2024 8:16,SGD,a3717324-15d4-4597-8491-4d8ff2f6fd4c,6.97,0.16,1.60%,0.112,0.104,,,
e3b1f3b6b5c54437ad34de81435efa75-1,Shopee SG,Pending,240408865AHTSX_24872442510_1,8/4/2024 21:18,8/4/2024 21:17,SGD,4281df96-78eb-4bf6-a811-924fa87bc848,21.07,0.48,1.60%,0.337,0.314,,,
e3f48de65cd54eb198fc27af1aa26645-1,Shopee SG,Pending,2404088085MNR9_22723731422_1,8/4/2024 19:32,5/4/2024 6:00,SGD,bcdb009a-7b73-4b8a-b2ce-a3bc4e0059b5,7.79,0.18,1.60%,0.125,0.116,,,
0965887ac676436781183ac235cc63e5-1,Shopee SG,Pending,2404088085MNR9_22923734043_2,8/4/2024 19:32,5/4/2024 6:00,SGD,bcdb009a-7b73-4b8a-b2ce-a3bc4e0059b5,11.21,0.26,1.60%,0.179,0.167,,,
6b11b080420f4f32816c440b75e8ebb6-1,Shopee SG,Pending,2404087V07XCVX_3854242065_1,8/4/2024 18:16,8/4/2024 17:56,SGD,d29162e4-1231-4d72-bf88-948b9d1ed92b,11.45,0.26,1.60%,0.183,0.17,,,
9b1f470b72f64c398e947897d523945d-1,Shopee SG,Pending,2404087V07XCW1_10859028141_1,8/4/2024 18:16,8/4/2024 17:56,SGD,d29162e4-1231-4d72-bf88-948b9d1ed92b,24.77,0.57,1.60%,0.396,0.369,,,
f9aed377bf0046f7a8e1d2c734081f25-1,Shopee SG,Pending,2404087V07XCVY_8019641730_1,8/4/2024 18:16,8/4/2024 17:56,SGD,d29162e4-1231-4d72-bf88-948b9d1ed92b,47.65,1.1,1.60%,0.762,0.709,,,
cff42c367cde41ce8d82e4491b2cd519-1,Shopee SG,Pending,2404087V07XCVX_20964648873_2,8/4/2024 18:16,8/4/2024 17:56,SGD,d29162e4-1231-4d72-bf88-948b9d1ed92b,68.44,1.57,1.60%,1.095,1.018,,,
e342ca69377741b68956340b55df03b8-1,Shopee SG,Pending,2404087V07XCW0_8036117442_1,8/4/2024 18:16,8/4/2024 17:56,SGD,d29162e4-1231-4d72-bf88-948b9d1ed92b,3.78,0.09,1.60%,0.06,0.056,,,
774d19f472c748a0b36f9f46995ef6cf-1,Shopee SG,Pending,2404087V07XCW2_22204819248_1,8/4/2024 18:16,8/4/2024 17:56,SGD,d29162e4-1231-4d72-bf88-948b9d1ed92b,7.58,0.17,1.60%,0.121,0.113,,,
66e71e0963a140dca220460b8d78b930-1,Shopee SG,Pending,2404087F10D18R_22739767743_1,8/4/2024 14:24,6/4/2024 11:46,SGD,d69f87bd-64f8-4835-abfd-9972bf44f67d,1.83,0.04,1.60%,0.029,0.027,,,
92f1099c5a3d43e8a290ee3284060e85-1,Shopee SG,Pending,2404087F10D18Q_277862695_1,8/4/2024 14:24,6/4/2024 11:46,SGD,d69f87bd-64f8-4835-abfd-9972bf44f67d,6.27,0.14,1.60%,0.1,0.093,,,
1f5ac83223bf462a88fc0fe420574258-1,Shopee SG,Pending,2404087CHX900S_17807210065_1,8/4/2024 13:40,8/4/2024 13:37,SGD,d6e90114-6781-49ac-a0b3-82a76734136b,19.9,0.46,1.60%,0.318,0.296,,,
e4530383737b4a65b0a69056e35458c2-1,Shopee SG,Pending,240408770C8QUQ_4257163307_1,8/4/2024 12:00,6/4/2024 10:19,SGD,3a661b4a-ef29-4a86-a8d7-e5c865905013,7.66,0.18,1.60%,0.123,0.114,,,
d22842f7721940b3bf644338429c5525-1,Shopee SG,Pending,240408770C8QUR_6791194867_3,8/4/2024 12:00,6/4/2024 10:19,SGD,3a661b4a-ef29-4a86-a8d7-e5c865905013,16.66,0.38,1.60%,0.267,0.248,,,
38710f1513f044e59893816e7e4d8be6-1,Shopee SG,Pending,240408770C8QUR_6791194867_2,8/4/2024 12:00,6/4/2024 10:19,SGD,3a661b4a-ef29-4a86-a8d7-e5c865905013,16.66,0.38,1.60%,0.267,0.248,,,
c9333181e5e440bc9b323498a0aa2ee0-1,Shopee SG,Pending,240408770C8QUP_9340200680_2,8/4/2024 12:00,6/4/2024 10:19,SGD,3a661b4a-ef29-4a86-a8d7-e5c865905013,24.92,0.57,1.60%,0.399,0.371,,,
1270190cc1444c1e8033ad03d9b496f3-1,Shopee SG,Pending,240408770C8QUU_25259364620_1,8/4/2024 12:00,6/4/2024 10:19,SGD,3a661b4a-ef29-4a86-a8d7-e5c865905013,71.75,1.65,1.60%,1.148,1.068,,,
e6c95e7d2d1a4f7680c7d11375470f20-1,Shopee SG,Pending,240408770C8QUR_8264408454_1,8/4/2024 12:00,6/4/2024 10:19,SGD,3a661b4a-ef29-4a86-a8d7-e5c865905013,8.71,0.2,1.60%,0.139,0.13,,,
0cf78ea6e90d472cb7f2e47d1ee9ffb6-1,Shopee SG,Pending,240408770C8QUS_15209853595_1,8/4/2024 12:00,6/4/2024 10:19,SGD,3a661b4a-ef29-4a86-a8d7-e5c865905013,10.79,0.25,1.60%,0.173,0.161,,,
791718b4775a433293f86923518ef57b-1,Shopee SG,Pending,240408770C8QUP_2285321333_1,8/4/2024 12:00,6/4/2024 10:19,SGD,3a661b4a-ef29-4a86-a8d7-e5c865905013,17.44,0.4,1.60%,0.279,0.26,,,
5492dcca44024f04ad93811ac721cedb-1,Shopee SG,Pending,240408770C8QUT_18024311670_1,8/4/2024 12:00,6/4/2024 10:19,SGD,3a661b4a-ef29-4a86-a8d7-e5c865905013,4.08,0.09,1.60%,0.065,0.061,,,
4adbb6df242447139777b074bd101021-1,Shopee SG,Pending,24040875P8QK16_19088553945_1,8/4/2024 11:37,8/4/2024 11:33,SGD,2692b06c-5918-42f7-85c5-5e50cabd7961,120.48,2.77,1.60%,1.928,1.793,,,
ab790bfa20c840099540c594c74259a1-1,Shopee SG,Pending,24040875P8QK17_23282329639_1,8/4/2024 11:37,8/4/2024 11:33,SGD,2692b06c-5918-42f7-85c5-5e50cabd7961,8.4,0.19,1.60%,0.134,0.125,,,
653e2be82bab44d4835170836f092b0e-1,Shopee SG,Pending,24040875P8QK15_20361677246_1,8/4/2024 11:37,8/4/2024 11:33,SGD,2692b06c-5918-42f7-85c5-5e50cabd7961,4.56,0.1,1.60%,0.073,0.068,,,
49e9107341024a549941cca615111dfa-1,Shopee SG,Pending,2404086X2KFHF3_14199792802_1,8/4/2024 9:20,7/4/2024 8:42,SGD,7b5b14a9-8e33-41ad-ade2-ebafcc0f4420,1.97,0.05,1.60%,0.032,0.029,,,
53a2893f157843ffa7ca8c4debdb1c62-1,Shopee SG,Pending,2404086X2KFHF4_21781139716_1,8/4/2024 9:20,7/4/2024 8:42,SGD,7b5b14a9-8e33-41ad-ade2-ebafcc0f4420,21.48,0.49,1.60%,0.344,0.32,,,
9b6d5e36e6ac4722a437c2718eee1170-1,Shopee SG,Pending,2404086UP1HX8V_20558630702_1,8/4/2024 8:38,8/4/2024 8:30,SGD,98ec58a2-f9a4-4fb9-9f17-bc6501d446e0,4.24,0.1,1.60%,0.068,0.063,,,
3ae52f544f964fd8af7a1ee319024e33-1,Shopee SG,Pending,2404086UP1HX8U_2689167256_1,8/4/2024 8:38,8/4/2024 8:30,SGD,98ec58a2-f9a4-4fb9-9f17-bc6501d446e0,3.47,0.08,1.60%,0.056,0.052,,,
817d143dfc88439880ad9283b2390cbe-1,Shopee SG,Pending,2404075T9DJW53_25722436936_1,7/4/2024 22:40,7/4/2024 22:39,SGD,89b017a1-d7c9-44ed-b82d-d4d10d4a236b,275,6.33,1.60%,4.4,4.092,,,
64e429a84db94b08b2730e885a996383-1,Shopee SG,Pending,2404075QM1B36W_22222699833_1,7/4/2024 21:52,5/4/2024 7:32,SGD,6518faa7-3301-4c33-b7b3-58ba405cfaa2,33.47,0.77,1.60%,0.536,0.498,,,
2b1c39734eb04a57b4f40fc248bc5e1f,Shopee SG,Pending,2404075QM1B36V_21806490074_1,7/4/2024 21:52,5/4/2024 7:32,SGD,6518faa7-3301-4c33-b7b3-58ba405cfaa2,28.78,0.66,1.60%,0.46,0.428,,,
8c5f560eb0994532b8933de6d6e5b681-1,Shopee SG,Pending,2404075K5EWKF4_14797033663_1,7/4/2024 20:33,7/4/2024 16:42,SGD,4c0be702-3b14-4df2-a259-ec6da13be6bd,49.7,1.14,1.60%,0.795,0.74,,,
f724a426de2940879e07244c3f43bb80-1,Shopee SG,Pending,2404075G0MMJ7R_19464873068_1,7/4/2024 19:36,7/4/2024 19:35,SGD,c3163282-1a3d-4e0b-bb88-5db5ecc3e721,107.98,2.48,1.60%,1.728,1.607,,,
7ac8115200ef4408879f4e0ddcc65f6a-1,Shopee SG,Pending,2404075G0MMJ7R_19679824761_2,7/4/2024 19:36,7/4/2024 19:35,SGD,c3163282-1a3d-4e0b-bb88-5db5ecc3e721,107.98,2.48,1.60%,1.728,1.607,,,
1d2bb5c34a2b4ba0ac880a5fb1aa813f-1,Shopee SG,Pending,24040754M4A16M_9076817899_1,7/4/2024 16:12,6/4/2024 12:22,SGD,21b0f8c4-4628-4c76-ba34-cbc5874ac50c,18.18,0.42,1.60%,0.291,0.271,,,
46bcd5452d044d31817fb9611a24a2af-1,Shopee SG,Pending,2404074UF2SANT_7952454239_1,7/4/2024 13:28,7/4/2024 13:21,SGD,86e5b756-966e-45e5-bdd7-36dedccc6bf2,15.78,0.36,1.60%,0.252,0.235,,,
