Conversion ID,Advertiser,Status,Order ID,Conversion Time,Click Time,Currency,EUID,Estimate Order Value,Estimate Optimise Cashback Value,Cashback % or Amount,Estimate M1 Cashback Value,"Estimate Cashback Value
(Exclude GST)",Unnamed: 13,Settlement Date,Partner Approved but payment not received. But pulseid have done the settlement
331334737,Lazada SG,Approved,1.13E+14,12/12/2023 21:06,9/12/2023 20:45,SGD,82ad17a0-9f09-4fa5-a1fb-a3d75b2bd493,8,0.11,0.50%,0.04,0.037,,7/4/2024,
331334738,Lazada SG,Approved,1.13E+14,12/12/2023 21:06,9/12/2023 20:45,SGD,82ad17a0-9f09-4fa5-a1fb-a3d75b2bd493,7.99,0.11,0.50%,0.04,0.037,,7/4/2024,
331334739,Lazada SG,Approved,1.13E+14,12/12/2023 21:06,9/12/2023 20:45,SGD,82ad17a0-9f09-4fa5-a1fb-a3d75b2bd493,7.99,0.11,0.50%,0.04,0.037,,7/4/2024,
331334740,Lazada SG,Approved,1.13E+14,12/12/2023 21:06,9/12/2023 20:45,SGD,82ad17a0-9f09-4fa5-a1fb-a3d75b2bd493,7.99,0.11,0.50%,0.04,0.037,,7/4/2024,
331334766,Lazada SG,Approved,1.14E+14,12/12/2023 21:03,12/12/2023 21:02,SGD,368a9042-30ba-4ba2-a544-5a4d1e878f07,25.57,0.17,0.50%,0.128,0.119,,7/4/2024,
331334789,Lazada SG,Approved,1.13E+14,12/12/2023 21:00,9/12/2023 22:22,SGD,a15fc467-15dc-4abc-9a8d-f695bdd09d21,57.23,1.6,2.00%,1.145,1.064,,7/4/2024,
331710460,Lazada SG,Approved,1.13E+14,12/12/2023 20:15,12/12/2023 20:13,SGD,368a9042-30ba-4ba2-a544-5a4d1e878f07,5.65,0.15,2.00%,0.113,0.105,,7/4/2024,
331711016,Lazada SG,Approved,1.13E+14,12/12/2023 18:52,12/12/2023 18:52,SGD,ffab190c-3cfb-4f83-8dc7-8fa8247e7c2c,33.97,0.48,0.50%,0.17,0.158,,7/4/2024,
331711905,Lazada SG,Approved,1.12E+14,12/12/2023 16:09,7/12/2023 15:14,SGD,037c52ea-153a-44d1-9e3c-a67f82c8c2d0,4.53,0.25,4.00%,0.181,0.168,,7/4/2024,
331711906,Lazada SG,Approved,1.12E+14,12/12/2023 16:09,7/12/2023 15:14,SGD,037c52ea-153a-44d1-9e3c-a67f82c8c2d0,4.52,0.25,4.00%,0.181,0.168,,7/4/2024,
331711916,Lazada SG,Approved,1.12E+14,12/12/2023 16:07,7/12/2023 15:14,SGD,037c52ea-153a-44d1-9e3c-a67f82c8c2d0,8.58,0.12,0.50%,0.043,0.04,,7/4/2024,
331711917,Lazada SG,Approved,1.12E+14,12/12/2023 16:07,7/12/2023 15:14,SGD,037c52ea-153a-44d1-9e3c-a67f82c8c2d0,5.88,0.08,0.50%,0.029,0.027,,7/4/2024,
331711918,Lazada SG,Approved,1.12E+14,12/12/2023 16:07,7/12/2023 15:14,SGD,037c52ea-153a-44d1-9e3c-a67f82c8c2d0,5.88,0.08,0.50%,0.029,0.027,,7/4/2024,
331711950,Lazada SG,Approved,1.12E+14,12/12/2023 15:55,7/12/2023 9:05,SGD,0ccecc7e-99ca-43dd-856d-1991615fa07e,25.84,0.36,0.50%,0.129,0.12,,7/4/2024,
331711951,Lazada SG,Approved,1.12E+14,12/12/2023 15:55,7/12/2023 9:05,SGD,0ccecc7e-99ca-43dd-856d-1991615fa07e,25.84,0.36,0.50%,0.129,0.12,,7/4/2024,
331711952,Lazada SG,Approved,1.12E+14,12/12/2023 15:55,7/12/2023 9:05,SGD,0ccecc7e-99ca-43dd-856d-1991615fa07e,25.84,0.36,0.50%,0.129,0.12,,7/4/2024,
331711953,Lazada SG,Approved,1.12E+14,12/12/2023 15:55,7/12/2023 9:05,SGD,0ccecc7e-99ca-43dd-856d-1991615fa07e,14.91,0.21,0.50%,0.075,0.069,,7/4/2024,
331711954,Lazada SG,Approved,1.12E+14,12/12/2023 15:55,7/12/2023 9:05,SGD,0ccecc7e-99ca-43dd-856d-1991615fa07e,14.91,0.21,0.50%,0.075,0.069,,7/4/2024,
331712096,Lazada SG,Approved,1.12E+14,12/12/2023 15:23,12/12/2023 15:16,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,0.77,0.08,4.00%,0.031,0.029,,7/4/2024,
331712097,Lazada SG,Approved,1.12E+14,12/12/2023 15:23,12/12/2023 15:16,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,0.77,0.08,4.00%,0.031,0.029,,7/4/2024,
331712098,Lazada SG,Approved,1.12E+14,12/12/2023 15:23,12/12/2023 15:16,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,0.77,0.08,4.00%,0.031,0.029,,7/4/2024,
331712099,Lazada SG,Approved,1.12E+14,12/12/2023 15:23,12/12/2023 15:16,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,0.77,0.08,4.00%,0.031,0.029,,7/4/2024,
331712100,Lazada SG,Approved,1.12E+14,12/12/2023 15:23,12/12/2023 15:16,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,0.77,0.08,4.00%,0.031,0.029,,7/4/2024,
331712101,Lazada SG,Approved,1.12E+14,12/12/2023 15:23,12/12/2023 15:16,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,0.77,0.08,4.00%,0.031,0.029,,7/4/2024,
331712102,Lazada SG,Approved,1.12E+14,12/12/2023 15:23,12/12/2023 15:16,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,0.77,0.08,4.00%,0.031,0.029,,7/4/2024,
331712103,Lazada SG,Approved,1.12E+14,12/12/2023 15:23,12/12/2023 15:16,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,0.77,0.08,4.00%,0.031,0.029,,7/4/2024,
331712104,Lazada SG,Approved,1.12E+14,12/12/2023 15:23,12/12/2023 15:16,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,0.77,0.08,4.00%,0.031,0.029,,7/4/2024,
331712105,Lazada SG,Approved,1.12E+14,12/12/2023 15:23,12/12/2023 15:16,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,0.77,0.08,4.00%,0.031,0.029,,7/4/2024,
331712106,Lazada SG,Approved,1.12E+14,12/12/2023 15:23,12/12/2023 15:16,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,0.79,0.08,4.00%,0.032,0.029,,7/4/2024,
331712107,Lazada SG,Approved,1.12E+14,12/12/2023 15:23,12/12/2023 15:16,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,0.77,0.08,4.00%,0.031,0.029,,7/4/2024,
331712108,Lazada SG,Approved,1.12E+14,12/12/2023 15:23,12/12/2023 15:16,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,0.79,0.08,4.00%,0.032,0.029,,7/4/2024,
331712109,Lazada SG,Approved,1.12E+14,12/12/2023 15:23,12/12/2023 15:16,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,0.77,0.08,4.00%,0.031,0.029,,7/4/2024,
331712110,Lazada SG,Approved,1.12E+14,12/12/2023 15:23,12/12/2023 15:16,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,0.77,0.08,4.00%,0.031,0.029,,7/4/2024,
331712111,Lazada SG,Approved,1.12E+14,12/12/2023 15:23,12/12/2023 15:16,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,0.77,0.08,4.00%,0.031,0.029,,7/4/2024,
331712112,Lazada SG,Approved,1.12E+14,12/12/2023 15:23,12/12/2023 15:16,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,0.77,0.08,4.00%,0.031,0.029,,7/4/2024,
331712113,Lazada SG,Approved,1.12E+14,12/12/2023 15:23,12/12/2023 15:16,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,0.77,0.08,4.00%,0.031,0.029,,7/4/2024,
331712114,Lazada SG,Approved,1.12E+14,12/12/2023 15:23,12/12/2023 15:16,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,0.77,0.08,4.00%,0.031,0.029,,7/4/2024,
331712115,Lazada SG,Approved,1.12E+14,12/12/2023 15:23,12/12/2023 15:16,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,0.77,0.08,4.00%,0.031,0.029,,7/4/2024,
331712093,Lazada SG,Approved,1.12E+14,12/12/2023 15:23,6/12/2023 11:23,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,3.18,0.08,2.00%,0.064,0.059,,7/4/2024,
331712094,Lazada SG,Approved,1.12E+14,12/12/2023 15:23,6/12/2023 11:23,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,11.53,0.16,0.50%,0.058,0.054,,7/4/2024,
331712530,Lazada SG,Approved,1.13E+14,12/12/2023 14:16,12/12/2023 14:14,SGD,bd62c2f0-929b-48d6-891a-e9c210c68b10,14.39,0.6,4.00%,0.575,0.535,,7/4/2024,
331712531,Lazada SG,Approved,1.13E+14,12/12/2023 14:16,12/12/2023 14:14,SGD,bd62c2f0-929b-48d6-891a-e9c210c68b10,14.37,0.6,4.00%,0.575,0.535,,7/4/2024,
331712532,Lazada SG,Approved,1.13E+14,12/12/2023 14:16,12/12/2023 14:14,SGD,bd62c2f0-929b-48d6-891a-e9c210c68b10,12.93,0.55,4.00%,0.517,0.481,,7/4/2024,
331713084,Lazada SG,Approved,1.13E+14,12/12/2023 13:04,9/12/2023 22:22,SGD,a15fc467-15dc-4abc-9a8d-f695bdd09d21,8.54,0.12,0.50%,0.043,0.04,,7/4/2024,
331713085,Lazada SG,Approved,1.13E+14,12/12/2023 13:04,9/12/2023 22:22,SGD,a15fc467-15dc-4abc-9a8d-f695bdd09d21,4.44,0.19,4.00%,0.177,0.165,,7/4/2024,
331713536,Lazada SG,Approved,1.13E+14,12/12/2023 12:05,9/12/2023 9:47,SGD,67872e8b-5a13-4c5f-bd25-40f3568ccaa8,25.68,0.72,2.00%,0.514,0.478,,7/4/2024,
331713537,Lazada SG,Approved,1.13E+14,12/12/2023 12:05,9/12/2023 9:47,SGD,67872e8b-5a13-4c5f-bd25-40f3568ccaa8,13.08,0.36,2.00%,0.262,0.243,,7/4/2024,
331713538,Lazada SG,Approved,1.13E+14,12/12/2023 12:05,9/12/2023 9:47,SGD,67872e8b-5a13-4c5f-bd25-40f3568ccaa8,26.14,0.73,2.00%,0.523,0.486,,7/4/2024,
331713539,Lazada SG,Approved,1.13E+14,12/12/2023 12:05,9/12/2023 9:47,SGD,67872e8b-5a13-4c5f-bd25-40f3568ccaa8,1.4,0.05,2.00%,0.028,0.026,,7/4/2024,
331716150,Lazada SG,Approved,1.12E+14,12/12/2023 6:48,12/12/2023 6:46,SGD,2ea422eb-ec5d-4a82-9ad0-de65fc315b12,8.68,0.12,0.50%,0.043,0.04,,7/4/2024,
331716337,Lazada SG,Approved,1.12E+14,12/12/2023 5:51,5/12/2023 14:03,SGD,6d9631e3-23e9-490f-87f0-29897354fba5,8.74,0.29,2.00%,0.175,0.163,,7/4/2024,
331716585,Lazada SG,Approved,1.12E+14,12/12/2023 3:40,5/12/2023 14:03,SGD,6d9631e3-23e9-490f-87f0-29897354fba5,7.04,0.25,2.00%,0.141,0.131,,7/4/2024,
331716587,Lazada SG,Approved,1.12E+14,12/12/2023 3:37,5/12/2023 14:03,SGD,6d9631e3-23e9-490f-87f0-29897354fba5,12.61,0.52,4.00%,0.504,0.469,,7/4/2024,
331717506,Lazada SG,Approved,1.12E+14,12/12/2023 1:15,12/12/2023 1:07,SGD,59015d6b-6007-4bd7-86ba-a6e85d221a4f,46.81,0.65,0.50%,0.234,0.218,,7/4/2024,
331717507,Lazada SG,Approved,1.12E+14,12/12/2023 1:15,12/12/2023 1:07,SGD,59015d6b-6007-4bd7-86ba-a6e85d221a4f,11.37,0.64,4.00%,0.455,0.423,,7/4/2024,
331718825,Lazada SG,Approved,1.12E+14,12/12/2023 0:33,11/12/2023 10:40,SGD,e8e063f0-99d3-4cf6-b4f9-5101e8bf2cbc,2.59,0.16,4.00%,0.104,0.096,,7/4/2024,
331718826,Lazada SG,Approved,1.12E+14,12/12/2023 0:33,11/12/2023 10:40,SGD,e8e063f0-99d3-4cf6-b4f9-5101e8bf2cbc,44.28,1.24,2.00%,0.886,0.824,,7/4/2024,
331718827,Lazada SG,Approved,1.12E+14,12/12/2023 0:33,11/12/2023 10:40,SGD,e8e063f0-99d3-4cf6-b4f9-5101e8bf2cbc,13.44,0.19,0.50%,0.067,0.062,,7/4/2024,
331718828,Lazada SG,Approved,1.12E+14,12/12/2023 0:33,11/12/2023 10:40,SGD,e8e063f0-99d3-4cf6-b4f9-5101e8bf2cbc,2.82,0.08,2.00%,0.056,0.052,,7/4/2024,
331718829,Lazada SG,Approved,1.12E+14,12/12/2023 0:33,11/12/2023 10:40,SGD,e8e063f0-99d3-4cf6-b4f9-5101e8bf2cbc,2.81,0.08,2.00%,0.056,0.052,,7/4/2024,
331718830,Lazada SG,Approved,1.12E+14,12/12/2023 0:33,11/12/2023 10:40,SGD,e8e063f0-99d3-4cf6-b4f9-5101e8bf2cbc,20.41,0.29,0.50%,0.102,0.095,,7/4/2024,
331718831,Lazada SG,Approved,1.12E+14,12/12/2023 0:33,11/12/2023 10:40,SGD,e8e063f0-99d3-4cf6-b4f9-5101e8bf2cbc,27.81,0.39,0.50%,0.139,0.129,,7/4/2024,
331718832,Lazada SG,Approved,1.12E+14,12/12/2023 0:33,11/12/2023 10:40,SGD,e8e063f0-99d3-4cf6-b4f9-5101e8bf2cbc,2.74,0.04,0.50%,0.014,0.013,,7/4/2024,
331718833,Lazada SG,Approved,1.12E+14,12/12/2023 0:33,11/12/2023 10:40,SGD,e8e063f0-99d3-4cf6-b4f9-5101e8bf2cbc,9.16,0.25,2.00%,0.183,0.17,,7/4/2024,
331718834,Lazada SG,Approved,1.12E+14,12/12/2023 0:33,11/12/2023 10:40,SGD,e8e063f0-99d3-4cf6-b4f9-5101e8bf2cbc,15.84,0.21,0.50%,0.079,0.074,,7/4/2024,
331719114,Lazada SG,Approved,1.13E+14,12/12/2023 0:26,12/12/2023 0:23,SGD,f30d7478-158e-49f6-8929-92c43ab451ba,4.86,0.05,0.50%,0.024,0.023,,7/4/2024,
331719115,Lazada SG,Approved,1.13E+14,12/12/2023 0:26,12/12/2023 0:23,SGD,f30d7478-158e-49f6-8929-92c43ab451ba,9.63,0.4,4.00%,0.385,0.358,,7/4/2024,
331719116,Lazada SG,Approved,1.13E+14,12/12/2023 0:26,12/12/2023 0:23,SGD,f30d7478-158e-49f6-8929-92c43ab451ba,14.48,0.2,0.50%,0.072,0.067,,7/4/2024,
331719117,Lazada SG,Approved,1.13E+14,12/12/2023 0:26,12/12/2023 0:23,SGD,f30d7478-158e-49f6-8929-92c43ab451ba,35.6,1.24,2.00%,0.712,0.662,,7/4/2024,
331719118,Lazada SG,Approved,1.13E+14,12/12/2023 0:26,12/12/2023 0:23,SGD,f30d7478-158e-49f6-8929-92c43ab451ba,3.94,0.05,0.50%,0.02,0.018,,7/4/2024,
331719119,Lazada SG,Approved,1.13E+14,12/12/2023 0:26,12/12/2023 0:23,SGD,f30d7478-158e-49f6-8929-92c43ab451ba,15.4,0.43,2.00%,0.308,0.286,,7/4/2024,
331719122,Lazada SG,Approved,1.13E+14,12/12/2023 0:26,12/12/2023 0:23,SGD,f30d7478-158e-49f6-8929-92c43ab451ba,21.67,0.6,2.00%,0.433,0.403,,7/4/2024,
331720963,Lazada SG,Approved,1.12E+14,12/12/2023 0:04,7/12/2023 17:07,SGD,dd7524b3-3a4d-48b9-9536-eee9d8b1318f,11.92,0.4,2.00%,0.238,0.222,,7/4/2024,
331720965,Lazada SG,Approved,1.12E+14,12/12/2023 0:04,7/12/2023 17:07,SGD,dd7524b3-3a4d-48b9-9536-eee9d8b1318f,44.7,0.61,0.50%,0.223,0.208,,7/4/2024,
25afaee7ac42432498522f4aab9972a0-1,Shopee SG,Approved,231216CQRCEM7C_453557307_1,16/12/2023 22:57,9/12/2023 17:20,SGD,00448117-9376-434e-b72e-304dd6502656,13.5,0.31,1.60%,0.216,0.201,,7/5/2024,
a34210af5b2d49e791e1cd998b5c81f7-1,Shopee SG,Approved,231216CQRCEM7C_6136675450_2,16/12/2023 22:57,9/12/2023 17:20,SGD,00448117-9376-434e-b72e-304dd6502656,19.9,0.46,1.60%,0.318,0.296,,7/5/2024,
94044ad33f2a49e78f1d01921ff9781a-1,Shopee SG,Approved,231216CHGTKRR0_13515301483_2,16/12/2023 21:05,16/12/2023 12:14,SGD,5661c65f-4bdc-4a5b-b14c-acb568874589,8.99,0.21,1.60%,0.144,0.134,,7/5/2024,
955eeba215944a9fa7890200a450a69f-1,Shopee SG,Approved,231216CHGTKRR0_13515301483_1,16/12/2023 21:05,16/12/2023 12:14,SGD,5661c65f-4bdc-4a5b-b14c-acb568874589,8.99,0.21,1.60%,0.144,0.134,,7/5/2024,
53e0517f6277487db6904aa1242a2987-1,Shopee SG,Approved,231216BNE9B3RN_22748832028_1,16/12/2023 12:43,10/12/2023 23:40,SGD,3028d0ed-9c4c-462c-b9e3-8804497f3e32,16.8,0.39,1.60%,0.269,0.25,,7/5/2024,
ea8458b5f9e7468e8b30d9cff53fb7b8-1,Shopee SG,Approved,231215A3XSSPM2_20715060126_1,15/12/2023 21:57,8/12/2023 23:24,SGD,2e7c1fa5-e1f2-4703-9787-65e16d1534d2,1.74,0.04,1.60%,0.028,0.026,,7/5/2024,
0d5114a4efee431b8096877bbad27ac9-1,Shopee SG,Approved,231215A3XSSPM1_468724828_1,15/12/2023 21:57,8/12/2023 23:24,SGD,2e7c1fa5-e1f2-4703-9787-65e16d1534d2,9.79,0.23,1.60%,0.157,0.146,,7/5/2024,
19c43ea1e37a45de896b131049fc19ff-1,Shopee SG,Approved,231215A23KQHHT_9955051981_1,15/12/2023 21:24,15/12/2023 20:03,SGD,f241b76a-8dc7-4d65-b0a6-1b7f1e610679,1.73,0.04,1.60%,0.028,0.026,,7/5/2024,
37fe05f5d89442128b97e4908ad156d6-1,Shopee SG,Approved,231215A23KQHHT_9128554673_4,15/12/2023 21:24,15/12/2023 20:03,SGD,f241b76a-8dc7-4d65-b0a6-1b7f1e610679,8.88,0.2,1.60%,0.142,0.132,,7/5/2024,
73142cb623844f3db01abd6a63ac4d12-1,Shopee SG,Approved,231215A23KQHHT_23370025525_3,15/12/2023 21:24,15/12/2023 20:03,SGD,f241b76a-8dc7-4d65-b0a6-1b7f1e610679,14.13,0.32,1.60%,0.226,0.21,,7/5/2024,
dd0d8bcc46d84d70991f9f8bf6fac74b-1,Shopee SG,Approved,231215A23KQHHT_17173384064_2,15/12/2023 21:24,15/12/2023 20:03,SGD,f241b76a-8dc7-4d65-b0a6-1b7f1e610679,8.56,0.2,1.60%,0.137,0.127,,7/5/2024,
69777b45079f49d5a381d6b0e73ca3fb-1,Shopee SG,Approved,231215A23KQHHU_22957124113_1,15/12/2023 21:24,15/12/2023 20:03,SGD,f241b76a-8dc7-4d65-b0a6-1b7f1e610679,10.11,0.23,1.60%,0.162,0.15,,7/5/2024,
1f51086ba8ca4ffbbc355b6f59e4d350-1,Shopee SG,Approved,2312159A8PNAYW_22545320655_1,15/12/2023 14:17,9/12/2023 0:36,SGD,79db8a05-01ec-44dc-9f3e-d03c4858dcb9,5.91,0.14,1.60%,0.095,0.088,,7/5/2024,
c1f86ba1acf54f1a97c9a988287a0587-1,Shopee SG,Approved,2312147KC28KG8_16598600191_1,14/12/2023 21:55,11/12/2023 9:36,SGD,ec5ad419-57b8-420a-91c2-9b30a07f6df7,17.49,0.4,1.60%,0.28,0.26,,7/5/2024,
d081b48e72be4afd97895ed61c0ba979-1,Shopee SG,Approved,2312147EWU92XP_17098927638_1,14/12/2023 20:35,12/12/2023 13:33,SGD,d197390c-0fd7-438c-aa6a-3579ee8a3bf0,44,1.01,1.60%,0.704,0.655,,7/5/2024,
d2a312c5eb814217a7f75a3f7a30586f-1,Shopee SG,Approved,2312147CX66DFW_2166698342_1,14/12/2023 20:00,9/12/2023 9:05,SGD,379d604b-7882-44c1-adbb-d95ad77821ec,37,0.85,1.60%,0.592,0.551,,7/5/2024,
e8b4d376b9164e62b198bdb7409a6622-1,Shopee SG,Approved,231214767NPCY9_23062788066_1,14/12/2023 18:00,12/12/2023 14:16,SGD,edc972d3-664c-473b-a74e-8e1101822dc6,2.37,0.05,1.60%,0.038,0.035,,7/5/2024,
d255812e5e48427698d52860ac39885a-1,Shopee SG,Approved,231214767NPCY9_25101359415_2,14/12/2023 18:00,12/12/2023 14:16,SGD,edc972d3-664c-473b-a74e-8e1101822dc6,13.18,0.3,1.60%,0.211,0.196,,7/5/2024,
80f153263be946c88339ad5e12ebf831-1,Shopee SG,Approved,23121475X4GWHV_21234140321_1,14/12/2023 17:54,7/12/2023 17:45,SGD,f112a6ed-5145-4815-9870-45dfd8b83bf2,7.76,0.18,1.60%,0.124,0.115,,7/5/2024,
aca29c1037884d1ea0140b81e4f21588-1,Fairprice ON,Approved,159757313,14/12/2023 07:00,13/12/2023 10:13,SGD,c0e1cf8f-0dfd-4b82-8f81-e3bea8e5927a,66.57,0.8,1.00%,0.666,0.619,,7/4/2024,
4df6c84686f649aaa08236554b03956d-1,Shopee SG,Approved,2312145BQ890KD_6589281342_1,14/12/2023 00:33,7/12/2023 9:09,SGD,6a260e7c-eb12-478a-b931-ca5c2b421f02,5.94,0.14,1.60%,0.095,0.088,,7/5/2024,
1cb76585252143ff9f19c5718a3994f5-1,Shopee SG,Approved,2312145BQ890KD_6589281342_2,14/12/2023 00:33,7/12/2023 9:09,SGD,6a260e7c-eb12-478a-b931-ca5c2b421f02,3.96,0.09,1.60%,0.063,0.059,,7/5/2024,
3763f56c3b224b9d8ad64d3f084d88e0-1,Shopee SG,Approved,23121459V52UKH_23326022286_4,14/12/2023 00:00,11/12/2023 1:15,SGD,53801bf4-a5e4-478f-858d-fc1967d787a0,12.77,0.29,1.60%,0.204,0.19,,7/5/2024,
af1dae3c9a834ce5af2a79e806821adb-1,Shopee SG,Approved,23121459V52UKH_19270838174_1,14/12/2023 00:00,11/12/2023 1:15,SGD,53801bf4-a5e4-478f-858d-fc1967d787a0,4.85,0.11,1.60%,0.078,0.072,,7/5/2024,
88dd40b13b3444949020f84e82d5244f-1,Shopee SG,Approved,23121459V52UKH_19270838174_2,14/12/2023 00:00,11/12/2023 1:15,SGD,53801bf4-a5e4-478f-858d-fc1967d787a0,5.73,0.13,1.60%,0.092,0.085,,7/5/2024,
f4f251639db04ae8a46621b0ff86c23a-1,Fairprice ON,Approved,159742602,13/12/2023 22:25,13/12/2023 10:13,SGD,c0e1cf8f-0dfd-4b82-8f81-e3bea8e5927a,167.65,0.8,0.48%,0.8,0.744,,7/4/2024,
4c600c0556fe42b6b81127ec0b3e966a-1,Shopee SG,Approved,23121352KYYQUU_10822119415_1,13/12/2023 21:50,12/12/2023 22:59,SGD,9714be09-ef48-4860-8244-4ac24f069242,7.58,0.17,1.60%,0.121,0.113,,7/5/2024,
5f9ef827e66341c098e919ae0451c5b2-1,Shopee SG,Approved,23121352KYYQUU_11466259748_3,13/12/2023 21:50,12/12/2023 22:59,SGD,9714be09-ef48-4860-8244-4ac24f069242,11.3,0.26,1.60%,0.181,0.168,,7/5/2024,
744b86e1469d4a6ba06a72f1881f49a1-1,Shopee SG,Approved,23121352KYYQUU_10822119415_4,13/12/2023 21:50,12/12/2023 22:59,SGD,9714be09-ef48-4860-8244-4ac24f069242,5.49,0.13,1.60%,0.088,0.082,,7/5/2024,
60cd67fa601d41babe731afd57bef6af-1,Shopee SG,Approved,23121352KYYQUU_10822119415_2,13/12/2023 21:50,12/12/2023 22:59,SGD,9714be09-ef48-4860-8244-4ac24f069242,5.49,0.13,1.60%,0.088,0.082,,7/5/2024,
118b8bfc6df541e0bc1547ccb7a4272b-1,Shopee SG,Approved,23121352KYYQV0_23033681162_7,13/12/2023 21:50,12/12/2023 22:59,SGD,9714be09-ef48-4860-8244-4ac24f069242,4.68,0.11,1.60%,0.075,0.07,,7/5/2024,
373106c6bad943b08513bb12228a38c9-1,Shopee SG,Approved,23121352KYYQV0_23033681162_6,13/12/2023 21:50,12/12/2023 22:59,SGD,9714be09-ef48-4860-8244-4ac24f069242,4.68,0.11,1.60%,0.075,0.07,,7/5/2024,
4c67dd1908c34667b7e816c2a610c879-1,Shopee SG,Approved,23121352KYYQV0_23033681162_5,13/12/2023 21:50,12/12/2023 22:59,SGD,9714be09-ef48-4860-8244-4ac24f069242,4.68,0.11,1.60%,0.075,0.07,,7/5/2024,
32ec5d4caa6f4a9a8a75773108b59bee-1,Shopee SG,Approved,23121352KYYQV0_23033681162_2,13/12/2023 21:50,12/12/2023 22:59,SGD,9714be09-ef48-4860-8244-4ac24f069242,4.68,0.11,1.60%,0.075,0.07,,7/5/2024,
877f6c891b5541ec921c2769ecda3ccf-1,Shopee SG,Approved,23121352KYYQV0_23033681162_1,13/12/2023 21:50,12/12/2023 22:59,SGD,9714be09-ef48-4860-8244-4ac24f069242,4.68,0.11,1.60%,0.075,0.07,,7/5/2024,
aacc140b9a00435d8631a0e49102fcfb-1,Shopee SG,Approved,23121352KYYQUS_8817581047_1,13/12/2023 21:50,12/12/2023 22:59,SGD,9714be09-ef48-4860-8244-4ac24f069242,9.51,0.22,1.60%,0.152,0.142,,7/5/2024,
d68526a00edc400f9af05494f504773d-1,Shopee SG,Approved,23121352KYYQV0_23033681162_8,13/12/2023 21:50,12/12/2023 22:59,SGD,9714be09-ef48-4860-8244-4ac24f069242,3.4,0.08,1.60%,0.054,0.051,,7/5/2024,
3dfb0cca71994cd79cf50dafde26dc7c-1,Shopee SG,Approved,23121352KYYQV0_23033681162_4,13/12/2023 21:50,12/12/2023 22:59,SGD,9714be09-ef48-4860-8244-4ac24f069242,3.35,0.08,1.60%,0.054,0.05,,7/5/2024,
f79be5285659457d9f6eeb1ed2906097-1,Shopee SG,Approved,23121352KYYQV0_23033681162_3,13/12/2023 21:50,12/12/2023 22:59,SGD,9714be09-ef48-4860-8244-4ac24f069242,3.35,0.08,1.60%,0.054,0.05,,7/5/2024,
e961019165a04bcab94ba01955e1cae6-1,Shopee SG,Approved,23121352KYYQUY_22905015971_1,13/12/2023 21:50,12/12/2023 22:59,SGD,9714be09-ef48-4860-8244-4ac24f069242,11.52,0.26,1.60%,0.184,0.171,,7/5/2024,
ba16d4baa735414cbb1cf5f41368d24a-1,Shopee SG,Approved,23121352KYYQUX_22456323073_5,13/12/2023 21:50,12/12/2023 22:59,SGD,9714be09-ef48-4860-8244-4ac24f069242,3.83,0.09,1.60%,0.061,0.057,,7/4/2024,
42e71f37ac8f4eb69c17d3768209b13f-1,Shopee SG,Approved,23121352KYYQUX_22456323073_4,13/12/2023 21:50,12/12/2023 22:59,SGD,9714be09-ef48-4860-8244-4ac24f069242,3.83,0.09,1.60%,0.061,0.057,,7/4/2024,
c09e27de27ac46a19f54df9a159c7300-1,Shopee SG,Approved,23121352KYYQUX_22456323073_3,13/12/2023 21:50,12/12/2023 22:59,SGD,9714be09-ef48-4860-8244-4ac24f069242,3.83,0.09,1.60%,0.061,0.057,,7/4/2024,
f9750b09d47e426faa808af4bc5bfce6-1,Shopee SG,Approved,23121352KYYQUX_22456323073_2,13/12/2023 21:50,12/12/2023 22:59,SGD,9714be09-ef48-4860-8244-4ac24f069242,3.83,0.09,1.60%,0.061,0.057,,7/4/2024,
