date,transaction_date,cardholder_id,card_id,card_segment,offer_segment,transaction_id,transaction_currency,transaction_currency_code,transaction_amount,transaction_sales_channel,merchant_id,merchant_name,merchant_city,merchant_country,category_key,offer_id,offer_title,ruleset_id,redemption_limit,discount_type,percentage_value,minimum_spend,reward_every_transaction,reward_frequency,minimum_transactions,seg_total_transaction_count,seg_unique_user_count,casback_amount
"2024-05-20 03:45:00",2024-05-16T09:14:40,144504b2-6c7f-4b31-b886-e1e377e06d91,c55c26c5-1c02-ef11-a574-b8cef6052491,NEW,,464137332803229,AUD,36,106.93,IN-STORE,223,"Novo Shoes Instore",BROADBEACH,Australia,"Fashion & Retail",284,"Spend $100 and get 15% Cashback",241,NULL,PERCENTAGE,15.0,100.00,YES,NULL,NULL,96,96,16.03
"2024-05-20 03:30:00",2024-05-17T01:27:10,c059e059-2842-40bd-8abc-e22a9d2d187d,62f64f7f-1e02-ef11-a574-b8cef6052491,NEW,,384138052304991,AUD,36,38.48,E-COMMERCE,265,"2XU Online",Cremorne,Australia,"Fashion & Retail",335,"Get 5% Cashback on your 1st purchase",293,NULL,PERCENTAGE,5.0,NULL,NO,ONLY,1,26,26,1.92
"2024-05-20 03:30:00",2024-05-17T08:34:04,63c50534-d3fa-49f3-9276-6b1f85a3dda6,5d65b2b1-3702-ef11-a574-b8cef6052491,NEW,,384138308443179,AUD,36,84.00,E-COMMERCE,266,Converse,Melbourne,Australia,"Fashion & Retail",337,"Get 5% Cashback on your 1st purchase",293,NULL,PERCENTAGE,5.0,NULL,NO,ONLY,1,35,35,4.20
"2024-05-20 03:15:00",2024-05-16T09:29:51,766223ea-2b4f-40ac-a1c0-c318476bcc22,75e5c325-dacd-ec11-8150-f403434a779b,NEW,,384137341915992,AUD,36,104.93,IN-STORE,223,"Novo Shoes Instore","ROBINA TOWN CENTRE",Australia,"Fashion & Retail",284,"Spend $100 and get 15% Cashback",241,NULL,PERCENTAGE,15.0,100.00,YES,NULL,NULL,96,96,15.73
"2024-05-20 03:15:00",2024-05-17T07:47:44,68ba7465-ff1a-4844-8260-e296d74a0029,38980e6a-2802-ef11-a574-b8cef6052491,NEW,,384138280643190,AUD,36,24.99,E-COMMERCE,252,"Move with us","Burleigh Heads",Australia,"Health and Wellness",314,"Get 15% Cashback on All Purchases",259,NULL,PERCENTAGE,15.0,NULL,YES,NULL,NULL,38,38,3.74
"2024-05-20 03:15:00",2024-05-17T04:38:18,233794cc-1e8c-4de0-bedf-ca762e2d952d,323b8599-f401-ef11-a574-b8cef6052491,NEW,,584138166984856,AUD,36,200.00,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,20.00
"2024-05-20 03:00:00",2024-05-16T11:00:57,e0d28452-58a6-42ed-90e7-07178400da69,26e345c9-1a02-ef11-a574-b8cef6052491,,,384137396575779,AUD,36,71.98,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,5.03
"2024-05-20 03:00:00",2024-05-16T09:36:35,b33ad4a6-fcf5-4bff-880f-e36de9cc1d13,db9194dc-d801-ef11-a574-b8cef6052491,NEW,,464137345951265,AUD,36,176.88,IN-STORE,223,"Novo Shoes Instore",AITKENVALE,Australia,"Fashion & Retail",284,"Spend $100 and get 15% Cashback",241,NULL,PERCENTAGE,15.0,100.00,YES,NULL,NULL,96,96,26.53
"2024-05-20 03:00:00",2024-05-17T08:41:01,99c2576c-cbaa-4c19-aa88-396ed4c57e34,5c5c2ad2-2402-ef11-a574-b8cef6052491,,,584138312616864,AUD,36,79.98,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,5.59
"2024-05-20 03:00:00",2024-05-17T00:07:44,63d120b2-8513-4a99-a7ee-8bd0c258b123,d5f86b72-1d02-ef11-a574-b8cef6052491,NEW,,304138004645049,AUD,36,26.66,E-COMMERCE,240,"Automotive Superstore","Castle Hill",Australia,Retailers,312,"Get 2% Cashback on All Purchases",257,NULL,PERCENTAGE,2.0,NULL,YES,NULL,NULL,87,86,0.53
"2024-05-20 02:45:00",2024-05-16T11:31:59,ac4b1c0c-5bb7-4167-a0ce-109660213f4b,3b6b7e55-1e02-ef11-a574-b8cef6052491,,,464137415194337,AUD,36,21.94,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,1.53
"2024-05-20 02:45:00",2024-05-17T03:15:59,8dc5e67e-3284-4f2f-858e-2e39decc8202,ecccefa8-0d02-ef11-a574-b8cef6052491,NEW,,584138117596287,AUD,36,91.00,E-COMMERCE,266,Converse,Melbourne,Australia,"Fashion & Retail",337,"Get 5% Cashback on your 1st purchase",293,NULL,PERCENTAGE,5.0,NULL,NO,ONLY,1,35,35,4.55
"2024-05-20 02:45:00",2024-05-17T04:40:17,4ef5f512-4753-46bf-b677-61aa5a919f20,b90bb9a4-1202-ef11-a574-b8cef6052491,NEW,,384138168176650,AUD,36,41.60,E-COMMERCE,209,"Sydney Tower Eye Australia",Sydney,Australia,Entertainment,286,"Get 5% Cashback on All Purchases",243,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,15,14,2.08
"2024-05-20 02:30:00",2024-05-16T11:34:01,c082f465-2f48-43c3-90c0-3f7bc0b79284,8c94c19e-1202-ef11-a574-b8cef6052491,,,384137416410108,AUD,36,59.97,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,4.19
"2024-05-20 02:30:00",2024-05-16T11:29:38,aea7e03f-9dcc-45a6-ba72-d2a3fb51cf46,51402fca-3002-ef11-a574-b8cef6052491,,,384137413781328,AUD,36,54.93,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,3.84
"2024-05-20 02:30:00",2024-05-16T00:38:21,4ca69ff1-115e-46f7-a59d-b521c960ca50,f31efbef-0002-ef11-a574-b8cef6052491,NEW,,464137023018529,AUD,36,129.93,IN-STORE,223,"Novo Shoes Instore","MOUNT DRUITT",Australia,"Fashion & Retail",284,"Spend $100 and get 15% Cashback",241,NULL,PERCENTAGE,15.0,100.00,YES,NULL,NULL,96,96,19.48
"2024-05-20 02:00:00",2024-05-16T11:57:39,c6158e8b-e7e4-4f3a-aa1c-e0da0cad6cb6,3f3ba4b6-1202-ef11-a574-b8cef6052491,,,304137430591406,AUD,36,71.98,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,5.03
"2024-05-20 02:00:00",2024-05-16T02:17:17,b2eea35c-c54f-4965-a2bd-9ccd7fa5ba23,4721ffe8-0b02-ef11-a574-b8cef6052491,NEW,,584137082370584,AUD,36,134.93,IN-STORE,223,"Novo Shoes Instore",BLACKBUTT,Australia,"Fashion & Retail",284,"Spend $100 and get 15% Cashback",241,NULL,PERCENTAGE,15.0,100.00,YES,NULL,NULL,96,96,20.23
"2024-05-20 02:00:00",2024-05-16T22:09:59,92559b05-3e73-4b3e-b123-8dc944cba046,afcb0e6e-1802-ef11-a574-b8cef6052491,LOYAL,,384137797999573,AUD,36,165.00,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,16.50
"2024-05-20 02:00:00",2024-05-17T00:01:08,07c68b5b-f870-4393-9d21-ccc7d9fb1a48,b2ccf901-d301-ef11-a574-b8cef6052491,NEW,,304138000686966,AUD,36,130.89,E-COMMERCE,240,"Automotive Superstore","Castle Hill",Australia,Retailers,312,"Get 2% Cashback on All Purchases",257,NULL,PERCENTAGE,2.0,NULL,YES,NULL,NULL,87,86,2.61
"2024-05-20 01:45:00",2024-05-16T10:59:53,e1b8eda0-59cc-47e3-9bb9-24926a96b216,c0973b2d-1202-ef11-a574-b8cef6052491,,,304137395939012,AUD,36,25.94,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,1.81
"2024-05-20 01:15:00",2024-05-17T02:25:45,d3ea14f2-6f72-4074-887f-1b1740b87f12,a2ca8a2b-0d02-ef11-a574-b8cef6052491,NEW,,464138087453600,AUD,36,136.00,E-COMMERCE,211,"Madame Tussauds Sydney Australia",Sydney,Australia,Entertainment,287,"Get 5% Cashback on All Purchases",243,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,4,4,6.80
"2024-05-20 01:15:00",2024-05-17T01:42:19,9bd358c4-489b-4b56-a82f-fe297c65d562,efb1b7f7-1f02-ef11-a574-b8cef6052491,NEW,,464138061397150,AUD,36,158.00,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,15.80
"2024-05-20 01:15:00",2024-05-16T13:55:10,1632eb87-7aa9-4701-b8bc-f81e06ed5ccb,461812ae-0c02-ef11-a574-b8cef6052491,NEW,,584137501106873,AUD,36,112.00,E-COMMERCE,266,Converse,Melbourne,Australia,"Fashion & Retail",337,"Get 5% Cashback on your 1st purchase",293,NULL,PERCENTAGE,5.0,NULL,NO,ONLY,1,35,35,5.60
"2024-05-20 01:00:00",2024-05-16T07:46:11,c9c0c841-2a32-4890-8895-91c80d6c5c99,2a71a188-1402-ef11-a574-b8cef6052491,,,584137279710201,AUD,36,26.93,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,1.88
"2024-05-20 01:00:00",2024-05-16T21:55:10,9f28f3a2-10a9-4b70-8b5e-5b4a668d5c76,5134471e-ef01-ef11-a574-b8cef6052491,LOYAL,LOYAL,584137789103938,AUD,36,406.00,E-COMMERCE,266,Converse,Melbourne,Australia,"Fashion & Retail",338,"Get 2% Cashback on All Purchases",286,NULL,PERCENTAGE,2.0,NULL,YES,NULL,NULL,6,6,8.11
"2024-05-20 01:00:00",2024-05-16T07:10:35,427ef276-1a15-4219-b9d0-159207a4d286,2a67a1e0-2702-ef11-a574-b8cef6052491,LOYAL,,464137258355696,AUD,36,59.96,IN-STORE,255,"Shoes & Sox",Narellan,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,2.99
"2024-05-20 00:30:00",2024-05-17T04:29:40,b410d470-6879-4f8c-9f58-da0a96840476,4908ebbb-0202-ef11-a574-b8cef6052491,LAPSED,,464138161804342,AUD,36,546.00,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,54.60
"2024-05-20 00:30:00",2024-05-16T10:02:46,b1d4286d-c38c-49c5-92e5-d617454c132c,856a4324-ff01-ef11-a574-b8cef6052491,,,304137361668328,AUD,36,49.94,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,3.49
"2024-05-20 00:30:00",2024-05-16T22:44:50,80e4ac9d-0caa-42c9-90ce-0c32b26b596a,91c05ecb-2302-ef11-a574-b8cef6052491,NEW,,464137818907160,AUD,36,71.07,E-COMMERCE,233,Modibodi,Rozelle,Australia,Retailers,310,"Get 7% Cashback on your 1st purchase",255,NULL,PERCENTAGE,7.0,NULL,NO,ONLY,1,57,57,4.97
"2024-05-20 00:30:00",2024-05-17T04:11:45,063e8448-8c83-432c-8a81-7760881124dd,485063bd-2f02-ef11-a574-b8cef6052491,NEW,,584138151056418,AUD,36,96.00,E-COMMERCE,210,"Sealife Sydney Australia",Sydney,Australia,Entertainment,285,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,36,35,4.80
"2024-05-20 00:15:00",2024-05-17T01:21:45,e50b325e-68f0-4b91-8de9-23f876dd836a,77f77d18-0502-ef11-a574-b8cef6052491,,,584138049052523,AUD,36,131.44,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,9.20
"2024-05-20 00:15:00",2024-05-16T11:42:23,ba1d1eaa-2401-49f7-ae51-ae5db88ef0ee,58f94933-0f02-ef11-a574-b8cef6052491,,,584137421435085,AUD,36,167.12,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,11.69
"2024-05-20 00:15:00",2024-05-17T04:36:47,6d98c285-a982-402d-b283-575e3e4dcc3b,b7f59a59-3902-ef11-a574-b8cef6052491,LOYAL,,464138166075187,AUD,36,99.00,IN-STORE,264,"Star Car Wash Australia",Carindale,Australia,Retailers,333,"Get 7% Cashback on All Purchases",280,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,10,9,6.93
"2024-05-20 00:15:00",2024-05-16T22:06:42,18be2065-feb7-4de5-834a-7675a40557c3,3a42dd93-2802-ef11-a574-b8cef6052491,NEW,,584137796020802,AUD,36,85.50,E-COMMERCE,214,"SEALIFE Melbourne Australia",Melbourne,Australia,Entertainment,290,"Get 5% Cashback on All Purchases",243,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,32,31,4.27
"2024-05-20 00:15:00",2024-05-17T09:13:21,176b1745-1cef-48a0-90e2-a8e8154586f1,7151081c-1a02-ef11-a574-b8cef6052491,,,384138332016073,AUD,36,26.94,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,1.88
"2024-05-20 00:15:00",2024-05-17T08:02:35,0d918c45-9cd3-4de8-a81e-c91924174d0d,cc926b16-2802-ef11-a574-b8cef6052491,,,304138289558588,AUD,36,349.92,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,24.49
"2024-05-19 18:15:00",2024-05-15T10:22:54,7892f343-7a7d-457c-b923-d16d757ad00c,21f1ba5e-0a02-ef11-a574-b8cef6052491,,,384136373745166,AUD,36,55.98,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,3.91
"2024-05-19 14:45:00",2024-05-16T06:05:56,24540481-85f7-4f66-a027-337d767000a2,5fbf67ec-1202-ef11-a574-b8cef6052491,LOYAL,,464137219565924,AUD,36,200.00,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,20.00
"2024-05-19 13:30:00",2024-05-16T09:13:14,26fc4ca3-63d4-4c4f-bafe-22da96b022fe,0beb7621-2702-ef11-a574-b8cef6052491,,,384137331941760,AUD,36,54.93,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,3.84
"2024-05-19 11:45:00",2024-05-16T02:35:49,268a00e6-bf93-4a61-9ee4-60d9f1c9fd63,121c08ee-3002-ef11-a574-b8cef6052491,,,304137093490212,AUD,36,91.96,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,6.43
"2024-05-19 07:15:00",2024-05-15T23:58:11,991bdce2-4696-4ecc-b6fc-709968a48a9c,490d16ae-1602-ef11-a574-b8cef6052491,,,464136862913735,AUD,36,54.94,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,3.84
"2024-05-18 23:15:00",2024-05-15T20:49:18,89e7837b-f911-4dd4-981e-e5d9fce03845,fbf35b63-3602-ef11-a574-b8cef6052491,NEW,,384136749588244,AUD,36,139.65,E-COMMERCE,233,Modibodi,Rozelle,Australia,Retailers,310,"Get 7% Cashback on your 1st purchase",255,NULL,PERCENTAGE,7.0,NULL,NO,ONLY,1,57,57,9.77
"2024-05-18 23:00:00",2024-05-16T08:49:08,d0699b77-7ec4-425e-a6a5-21439e9cea24,27140b4e-ef01-ef11-a574-b8cef6052491,,,584137317489133,AUD,36,143.94,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,10.07
"2024-05-18 23:00:00",2024-05-16T05:17:58,62a91a3c-910e-4948-8c49-5fbd519f7d54,820d16ae-1602-ef11-a574-b8cef6052491,NEW,,384137190781844,AUD,36,64.95,IN-STORE,255,"Shoes & Sox",Chermside,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,3.24
"2024-05-18 23:00:00",2024-05-16T09:50:26,5c7e4e53-86bb-4ffe-b6f4-4fb1fa34b9f3,1efc65e0-2e02-ef11-a574-b8cef6052491,NEW,,464137354261949,AUD,36,201.91,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,20.19
"2024-05-18 22:00:00",2024-05-16T06:14:07,0780c85c-ad8f-44e9-9c96-4f68d4aa9dc3,75995a31-0602-ef11-a574-b8cef6052491,LOYAL,,384137224479782,AUD,36,290.91,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,29.09
"2024-05-18 20:45:00",2024-05-16T01:07:27,ffa590e2-e699-4fe1-956d-12c554920fb9,e32896ab-3f02-ef11-a574-b8cef6052491,NEW,,584137040472609,AUD,36,74.96,IN-STORE,255,"Shoes & Sox",Northlakes,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,3.74
"2024-05-18 20:00:00",2024-05-16T06:22:11,7cb175f1-4bd1-497c-b6dd-e0b1e8d388d4,95ae91ea-0602-ef11-a574-b8cef6052491,LOYAL,,464137229319224,AUD,36,286.91,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,28.69
"2024-05-18 19:45:00",2024-05-15T10:09:58,f50416d6-abdf-448c-a196-c6276760dc2f,a316c66b-1776-ed11-815e-f403434a779b,,,584136365987046,AUD,36,3.94,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,0.27
"2024-05-18 18:45:00",2024-05-16T00:18:33,1367c9f4-bd2b-48b2-b70d-37a4c72216f3,d84a105a-f701-ef11-a574-b8cef6052491,,,384137011138072,AUD,36,49.94,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,3.49
"2024-05-18 17:45:00",2024-05-16T11:39:31,6e831936-267a-4b28-90ec-787e24b5a915,23f248f8-f301-ef11-a574-b8cef6052491,NEW,,384137419715045,AUD,36,23.49,E-COMMERCE,265,"2XU Online",Cremorne,Australia,"Fashion & Retail",335,"Get 5% Cashback on your 1st purchase",293,NULL,PERCENTAGE,5.0,NULL,NO,ONLY,1,26,26,1.17
"2024-05-18 17:00:00",2024-05-15T21:27:43,a4b31ebe-2d09-4428-bff7-bbd855b0f55c,791c13d7-1c02-ef11-a574-b8cef6052491,,,304136772631270,AUD,36,151.96,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,10.63
"2024-05-18 16:00:00",2024-05-16T10:36:07,c4fa44d0-c65d-4ce6-9238-7370566750ac,0b2e3aa8-3e23-ed11-8166-1c98ec1324d6,LOYAL,,384137381671544,AUD,36,169.52,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,16.95
"2024-05-18 14:30:00",2024-05-16T01:30:11,307b5794-9056-47fa-b30b-7a92a69938e4,379895bc-f301-ef11-a574-b8cef6052491,LAPSED,"NEW, LAPSED",584137054116137,AUD,36,19.00,E-COMMERCE,253,"ResMed Australia","Bella Vista",Australia,"Health and Wellness",318,"Get 7% Cashback on your 1st purchase",292,NULL,PERCENTAGE,7.0,NULL,NO,ONLY,1,4,4,1.33
"2024-05-18 13:45:00",2024-05-16T10:10:45,d9b66cb8-4b8c-459d-add8-32b00cfb34b3,6faab8d0-70f4-ee11-a574-b8cef6052491,NEW,,464137366451360,AUD,36,100.62,E-COMMERCE,240,"Automotive Superstore","Castle Hill",Australia,Retailers,312,"Get 2% Cashback on All Purchases",257,NULL,PERCENTAGE,2.0,NULL,YES,NULL,NULL,87,86,2.01
"2024-05-18 13:45:00",2024-05-16T06:46:26,16e83775-0732-4b9c-9442-243661e3076c,b57c316e-0e02-ef11-a574-b8cef6052491,NEW,,304137243863702,AUD,36,136.00,E-COMMERCE,233,Modibodi,Rozelle,Australia,Retailers,310,"Get 7% Cashback on your 1st purchase",255,NULL,PERCENTAGE,7.0,NULL,NO,ONLY,1,57,57,9.52
"2024-05-18 13:30:00",2024-05-15T11:01:39,b1953268-ac16-407b-95a1-1173db897e55,0424a436-1602-ef11-a574-b8cef6052491,,,384136396999351,AUD,36,21.94,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,1.53
"2024-05-18 13:15:00",2024-05-16T06:46:08,acd58bd9-2ac5-4c9c-beca-8a44b4e32726,f5dd37ef-2302-ef11-a574-b8cef6052491,NEW,,384137243687585,AUD,36,211.91,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,21.19
"2024-05-18 13:15:00",2024-05-15T21:19:08,5901e62b-34a3-4107-8049-359c7933c942,14ddbb01-1702-ef11-a574-b8cef6052491,NEW,,464136767483276,AUD,36,329.25,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,32.92
"2024-05-18 12:45:00",2024-05-15T12:37:24,f324ee16-a694-46b6-ac1b-6d280387e5dc,16c1b3cd-2d02-ef11-a574-b8cef6052491,NEW,,304136454442871,AUD,36,52.00,E-COMMERCE,266,Converse,Melbourne,Australia,"Fashion & Retail",337,"Get 5% Cashback on your 1st purchase",293,NULL,PERCENTAGE,5.0,NULL,NO,ONLY,1,35,35,2.60
"2024-05-18 12:00:00",2024-05-16T09:35:26,fd22d966-4533-4927-a18f-7c26ae4962ec,94df5bb3-2a02-ef11-a574-b8cef6052491,LAPSED,,304137345264185,AUD,36,44.96,IN-STORE,255,"Shoes & Sox",Macquarie,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,2.24
"2024-05-18 11:30:00",2024-05-16T02:22:35,1e48d15b-5a75-4b80-ad67-531639eab288,a2bf5d7c-fd01-ef11-a574-b8cef6052491,,,464137085558454,AUD,36,71.96,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,5.03
"2024-05-18 11:00:00",2024-05-16T08:47:54,cd25391a-838d-4db3-8ec1-0fa754925570,48f33845-0f02-ef11-a574-b8cef6052491,LOYAL,,584137316741872,AUD,36,199.75,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,19.97
"2024-05-18 11:00:00",2024-05-16T04:10:16,93883dd6-e382-49d6-b94a-e412a9046a49,d3b1fb41-2302-ef11-a574-b8cef6052491,,,584137150165869,AUD,36,139.95,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,9.79
"2024-05-18 10:45:00",2024-05-15T10:25:14,ffbbea56-4058-47fd-90c3-fe90b1415d0f,ee1ad497-0702-ef11-a574-b8cef6052491,,,464136375147506,AUD,36,79.98,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,5.59
"2024-05-18 10:45:00",2024-05-16T06:41:46,93a81cd6-5faa-4ce6-8c66-5d6fcb0e3a2f,372cb41f-1e02-ef11-a574-b8cef6052491,,,304137241066832,AUD,36,147.93,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,10.35
"2024-05-18 10:45:00",2024-05-16T01:29:15,8aa79017-06c1-47f0-9d4c-133a657a9702,dbbf44a1-1c02-ef11-a574-b8cef6052491,NEW,,304137053559157,AUD,36,138.95,E-COMMERCE,258,"City Perfume",Milperra,Australia,Retailers,322,"Get 7% Cashback on All Purchases",239,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,7,7,9.72
"2024-05-18 10:45:00",2024-05-15T23:51:33,039dcf06-ca78-4f3b-9636-646ccb114986,7e1b624d-f601-ef11-a574-b8cef6052491,,,304136858936679,AUD,36,251.11,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,17.57
